date,end_price,start_price,highest_price,lowest_price
1996.06.26,67700.0,67600.0,67900.0,66000.0
1996.06.27,66900.0,67500.0,67700.0,66700.0
1996.06.28,68100.0,67300.0,68500.0,67200.0
1996.06.29,68500.0,68100.0,69100.0,67100.0
1996.07.01,72000.0,69000.0,72300.0,68800.0
1996.07.02,72900.0,72000.0,74100.0,72000.0
1996.07.03,72500.0,72900.0,73200.0,71700.0
1996.07.04,71900.0,72800.0,73000.0,71500.0
1996.07.05,71300.0,72000.0,72300.0,71000.0
1996.07.06,71500.0,71300.0,72700.0,71300.0
1996.07.08,70900.0,71600.0,71600.0,70800.0
1996.07.09,71700.0,70900.0,71700.0,70100.0
1996.07.10,70600.0,71700.0,72000.0,70500.0
1996.07.11,68800.0,70600.0,70800.0,68500.0
1996.07.12,68800.0,68800.0,70000.0,68300.0
1996.07.13,68900.0,69000.0,69500.0,68900.0
1996.07.15,68000.0,69000.0,69500.0,68000.0
1996.07.16,68800.0,67000.0,69100.0,66500.0
1996.07.18,70000.0,69000.0,72000.0,68900.0
1996.07.19,74200.0,70000.0,74200.0,70000.0
1996.07.20,76700.0,75700.0,78600.0,74200.0
1996.07.22,75000.0,76100.0,77400.0,75000.0
1996.07.23,74700.0,75000.0,75200.0,73600.0
1996.07.24,72500.0,74800.0,75500.0,72500.0
1996.07.25,70000.0,71500.0,71900.0,69500.0
1996.07.26,69800.0,70000.0,71000.0,69600.0
1996.07.27,70300.0,69800.0,71000.0,69100.0
1996.07.29,70800.0,70300.0,71600.0,70300.0
1996.07.30,70200.0,70800.0,70800.0,69300.0
1996.07.31,70000.0,70200.0,70500.0,69700.0
1996.08.01,70200.0,71000.0,71000.0,70000.0
1996.08.02,70100.0,70200.0,70500.0,69800.0
1996.08.03,70100.0,70000.0,70100.0,69500.0
1996.08.05,71000.0,69900.0,71000.0,69800.0
1996.08.06,71300.0,70000.0,72000.0,70000.0
1996.08.07,71300.0,71300.0,71800.0,71000.0
1996.08.08,73800.0,72000.0,75400.0,71600.0
1996.08.09,71800.0,72500.0,73000.0,71500.0
1996.08.10,70600.0,71500.0,71600.0,70500.0
1996.08.12,70400.0,70000.0,71000.0,70000.0
1996.08.13,70400.0,70400.0,70500.0,69600.0
1996.08.14,69600.0,70000.0,70000.0,69600.0
1996.08.16,71900.0,70600.0,71900.0,70300.0
1996.08.17,70900.0,71900.0,71900.0,70700.0
1996.08.19,69700.0,70900.0,71000.0,69600.0
1996.08.20,69900.0,69700.0,70600.0,69500.0
1996.08.21,71000.0,69700.0,72000.0,69500.0
1996.08.22,69000.0,71000.0,71200.0,69000.0
1996.08.23,68000.0,68900.0,69800.0,68000.0
1996.08.24,65900.0,68200.0,68400.0,65500.0
1996.08.26,62000.0,65000.0,65500.0,62000.0
1996.08.27,62200.0,62000.0,63500.0,62000.0
1996.08.28,61500.0,62200.0,63000.0,59100.0
1996.08.29,61200.0,61500.0,62000.0,60100.0
1996.08.30,63800.0,61700.0,64000.0,61700.0
1996.08.31,61400.0,63800.0,63800.0,61100.0
1996.09.02,61500.0,61500.0,62000.0,60500.0
1996.09.03,60900.0,61300.0,61300.0,60100.0
1996.09.04,61600.0,62000.0,62800.0,61200.0
1996.09.05,60300.0,61500.0,61600.0,60300.0
1996.09.06,56700.0,60000.0,60200.0,56700.0
1996.09.07,55300.0,56800.0,57200.0,54000.0
1996.09.09,57000.0,55200.0,57500.0,55000.0
1996.09.10,60300.0,57000.0,60300.0,56500.0
1996.09.11,60100.0,61000.0,61300.0,59200.0
1996.09.12,59500.0,60600.0,61000.0,59500.0
1996.09.13,57200.0,59300.0,59300.0,56500.0
1996.09.14,56900.0,57000.0,57900.0,56800.0
1996.09.16,58500.0,57100.0,59300.0,57100.0
1996.09.17,58500.0,58900.0,59200.0,57000.0
1996.09.18,60000.0,58500.0,60000.0,58000.0
1996.09.19,58500.0,60000.0,60200.0,58500.0
1996.09.20,57800.0,58500.0,58600.0,57200.0
1996.09.21,58300.0,58000.0,59000.0,58000.0
1996.09.23,58900.0,57500.0,60400.0,57000.0
1996.09.24,60200.0,58900.0,60300.0,58900.0
1996.09.25,63800.0,60700.0,63800.0,60700.0
1996.09.30,64800.0,66800.0,67300.0,63800.0
1996.10.01,67000.0,68600.0,68600.0,65100.0
1996.10.02,66300.0,69900.0,69900.0,65500.0
1996.10.04,64400.0,65400.0,66100.0,64400.0
1996.10.05,66000.0,64700.0,66000.0,64700.0
1996.10.07,69700.0,67000.0,69800.0,67000.0
1996.10.08,67500.0,69300.0,69700.0,67300.0
1996.10.09,71000.0,69200.0,71000.0,68500.0
1996.10.10,70800.0,72000.0,72400.0,70000.0
1996.10.11,69800.0,71800.0,71800.0,69500.0
1996.10.12,69700.0,70300.0,71000.0,68800.0
1996.10.14,69500.0,69700.0,70700.0,68700.0
1996.10.15,66600.0,68900.0,69400.0,66600.0
1996.10.16,66800.0,66600.0,67300.0,65200.0
1996.10.17,66600.0,67500.0,67500.0,66000.0
1996.10.18,67000.0,66600.0,69500.0,66100.0
1996.10.19,67500.0,67500.0,68000.0,67500.0
1996.10.21,65500.0,63500.0,67500.0,63500.0
1996.10.22,65500.0,65500.0,66500.0,64800.0
1996.10.23,64300.0,65400.0,65400.0,64100.0
1996.10.24,63500.0,64500.0,64600.0,63500.0
1996.10.25,63000.0,63000.0,63500.0,60600.0
1996.10.26,62000.0,63900.0,64000.0,61500.0
1996.10.28,60900.0,62000.0,62000.0,60700.0
1996.10.29,59100.0,60000.0,60500.0,59100.0
1996.10.30,58100.0,58500.0,59000.0,57500.0
1996.10.31,58100.0,58100.0,58100.0,57100.0
1996.11.01,61500.0,59100.0,61500.0,58600.0
1996.11.02,61300.0,63000.0,63000.0,61000.0
1996.11.04,59200.0,61200.0,61300.0,59000.0
1996.11.05,60700.0,60100.0,61000.0,58500.0
1996.11.06,63000.0,61000.0,63000.0,60900.0
1996.11.07,61000.0,63600.0,63900.0,61000.0
1996.11.08,62900.0,61000.0,64500.0,61000.0
1996.11.09,65000.0,63800.0,65800.0,63600.0
1996.11.11,64000.0,65000.0,65000.0,62600.0
1996.11.12,66900.0,65000.0,67600.0,65000.0
1996.11.13,65200.0,66900.0,67000.0,65000.0
1996.11.14,64000.0,64100.0,65200.0,63900.0
1996.11.15,64000.0,63800.0,64900.0,63000.0
1996.11.16,63000.0,64000.0,64000.0,63000.0
1996.11.18,62700.0,63000.0,63900.0,62500.0
1996.11.19,62600.0,62700.0,63400.0,62500.0
1996.11.20,62600.0,62500.0,63000.0,62400.0
1996.11.21,62900.0,62600.0,63500.0,62500.0
1996.11.22,61000.0,62900.0,62900.0,60600.0
1996.11.25,59700.0,60500.0,61000.0,58600.0
1996.11.26,60800.0,59000.0,60800.0,59000.0
1996.11.27,60300.0,60800.0,61000.0,60000.0
1996.11.28,62500.0,60300.0,64000.0,60200.0
1996.11.29,61300.0,62500.0,62500.0,61200.0
1996.11.30,60300.0,61100.0,61100.0,60300.0
1996.12.02,60100.0,59700.0,60100.0,59500.0
1996.12.03,59500.0,60000.0,61000.0,59500.0
1996.12.04,59100.0,59500.0,60000.0,59000.0
1996.12.05,58000.0,59000.0,59100.0,57500.0
1996.12.06,57200.0,57900.0,59000.0,57100.0
1996.12.07,56200.0,57200.0,57200.0,56000.0
1996.12.09,56000.0,56400.0,57900.0,55500.0
1996.12.10,56000.0,56400.0,56500.0,55500.0
1996.12.11,55000.0,57000.0,57000.0,55000.0
1996.12.12,53500.0,55000.0,55500.0,53000.0
1996.12.13,51600.0,53500.0,53500.0,49300.0
1996.12.14,50000.0,51600.0,51600.0,49500.0
1996.12.16,46100.0,49100.0,49200.0,46000.0
1996.12.17,45200.0,47000.0,47000.0,44200.0
1996.12.18,46000.0,45200.0,47500.0,44800.0
1996.12.19,49600.0,48000.0,49600.0,47000.0
1996.12.20,49500.0,50000.0,50800.0,49500.0
1996.12.21,47600.0,49000.0,49000.0,47000.0
1996.12.23,46000.0,47000.0,48000.0,46000.0
1996.12.24,46000.0,46000.0,47000.0,46000.0
1996.12.26,44700.0,46200.0,46300.0,44500.0
1996.12.27,45500.0,44500.0,45500.0,43500.0
1997.01.03,44000.0,44400.0,44900.0,43400.0
1997.01.04,40500.0,40500.0,43000.0,40500.0
1997.01.06,40000.0,40000.0,40000.0,38600.0
1997.01.07,39300.0,40000.0,40900.0,39000.0
1997.01.08,42000.0,39500.0,42000.0,39100.0
1997.01.09,42000.0,41400.0,42500.0,40500.0
1997.01.10,42300.0,41100.0,42900.0,41100.0
1997.01.11,43000.0,42200.0,43000.0,42000.0
1997.01.13,44000.0,43000.0,45000.0,42300.0
1997.01.14,47500.0,44000.0,47500.0,44000.0
1997.01.15,48800.0,48000.0,49900.0,47800.0
1997.01.16,48300.0,48800.0,48900.0,47500.0
1997.01.17,46500.0,48300.0,48300.0,46100.0
1997.01.18,45000.0,46800.0,46800.0,44900.0
1997.01.20,47100.0,45000.0,47500.0,45000.0
1997.01.21,45500.0,47500.0,47500.0,45200.0
1997.01.22,44200.0,45300.0,45300.0,44000.0
1997.01.23,43600.0,44200.0,44900.0,43300.0
1997.01.24,44000.0,41900.0,44600.0,41900.0
1997.01.25,44700.0,44300.0,45700.0,44300.0
1997.01.27,43000.0,44600.0,44600.0,43000.0
1997.01.28,45500.0,43000.0,46400.0,42600.0
1997.01.29,47100.0,46400.0,48000.0,45800.0
1997.01.30,47100.0,47900.0,47900.0,46200.0
1997.01.31,47100.0,47300.0,47900.0,47100.0
1997.02.01,46800.0,47100.0,47500.0,46100.0
1997.02.03,48600.0,46800.0,49500.0,46500.0
1997.02.04,52400.0,49600.0,52400.0,49500.0
1997.02.05,52100.0,53400.0,54000.0,51400.0
1997.02.06,52300.0,52000.0,52600.0,50500.0
1997.02.10,53900.0,52300.0,53900.0,52000.0
1997.02.11,54700.0,54000.0,54700.0,53000.0
1997.02.12,56300.0,54400.0,57500.0,54200.0
1997.02.13,59000.0,56500.0,60800.0,56500.0
1997.02.14,59500.0,59500.0,61000.0,59000.0
1997.02.15,58500.0,60000.0,60500.0,58300.0
1997.02.17,56000.0,58000.0,58300.0,55800.0
1997.02.18,56900.0,56000.0,57800.0,55500.0
1997.02.19,57500.0,57000.0,57600.0,56500.0
1997.02.20,56600.0,57000.0,58000.0,56200.0
1997.02.21,53000.0,56000.0,56500.0,52500.0
1997.02.22,54300.0,52500.0,54500.0,51500.0
1997.02.24,53800.0,54800.0,55700.0,53500.0
1997.02.25,57000.0,54500.0,57500.0,53300.0
1997.02.26,57200.0,57000.0,59900.0,56600.0
1997.02.27,57300.0,57200.0,58000.0,56200.0
1997.02.28,58000.0,57300.0,59000.0,56300.0
1997.03.03,57600.0,58000.0,58600.0,57500.0
1997.03.04,56500.0,57500.0,57600.0,55600.0
1997.03.05,55000.0,56000.0,56500.0,54600.0
1997.03.06,54500.0,54800.0,55900.0,54000.0
1997.03.07,55200.0,55000.0,56000.0,54700.0
1997.03.08,54200.0,55200.0,55800.0,54200.0
1997.03.10,52800.0,54000.0,54200.0,52800.0
1997.03.11,52000.0,52600.0,52600.0,51800.0
1997.03.12,53700.0,52100.0,54500.0,52100.0
1997.03.13,52500.0,54000.0,54000.0,52000.0
1997.03.14,51700.0,53000.0,53000.0,51500.0
1997.03.15,53000.0,51700.0,53000.0,51700.0
1997.03.17,55000.0,54600.0,55000.0,53500.0
1997.03.18,56000.0,55500.0,56000.0,54700.0
1997.03.19,55500.0,55500.0,55600.0,54000.0
1997.03.20,56600.0,55000.0,57000.0,54200.0
1997.03.21,55800.0,55600.0,56500.0,55100.0
1997.03.22,55200.0,55400.0,56200.0,55200.0
1997.03.24,56700.0,57000.0,57800.0,55900.0
1997.03.25,60500.0,57500.0,61000.0,57200.0
1997.03.26,60000.0,60600.0,61500.0,59200.0
1997.03.27,58000.0,59500.0,60000.0,58000.0
1997.03.28,58400.0,58000.0,59500.0,57600.0
1997.03.29,59200.0,58400.0,60600.0,57400.0
1997.03.31,59900.0,59700.0,59900.0,57800.0
1997.04.01,60000.0,60400.0,61200.0,59100.0
1997.04.02,61900.0,59800.0,62900.0,59500.0
1997.04.03,62000.0,61800.0,63200.0,61500.0
1997.04.04,62000.0,62000.0,62500.0,61500.0
1997.04.07,63800.0,62000.0,64300.0,61500.0
1997.04.08,64200.0,64300.0,65000.0,63800.0
1997.04.09,64500.0,64200.0,64700.0,64000.0
1997.04.10,62900.0,64500.0,64500.0,62000.0
1997.04.11,62900.0,62900.0,63500.0,62100.0
1997.04.12,62600.0,63100.0,64000.0,62600.0
1997.04.14,63400.0,62600.0,63900.0,62600.0
1997.04.15,62500.0,63700.0,64000.0,62500.0
1997.04.16,61900.0,61600.0,62000.0,61000.0
1997.04.17,61000.0,61500.0,61800.0,60300.0
1997.04.18,60200.0,61300.0,61700.0,59500.0
1997.04.19,62400.0,60500.0,62400.0,60500.0
1997.04.21,61500.0,62500.0,62900.0,61500.0
1997.04.22,60000.0,61500.0,61700.0,60000.0
1997.04.23,59600.0,60000.0,60400.0,59200.0
1997.04.24,59600.0,60000.0,60500.0,59100.0
1997.04.25,58500.0,59500.0,59500.0,58300.0
1997.04.26,61000.0,58600.0,61000.0,58500.0
1997.04.28,61500.0,62000.0,62000.0,61000.0
1997.04.29,61100.0,61500.0,61500.0,60400.0
1997.04.30,60600.0,60900.0,61100.0,60000.0
1997.05.02,61300.0,64300.0,64300.0,59000.0
1997.05.03,61100.0,61300.0,61500.0,60600.0
1997.05.06,61400.0,61100.0,61500.0,60800.0
1997.05.07,61000.0,61000.0,61200.0,60600.0
1997.05.08,59300.0,60900.0,60900.0,59300.0
1997.05.09,59900.0,59500.0,60000.0,59000.0
1997.05.10,59900.0,60000.0,60900.0,59800.0
1997.05.12,61000.0,60600.0,61600.0,60100.0
1997.05.13,61800.0,61100.0,61800.0,60200.0
1997.05.15,63600.0,62000.0,64200.0,61900.0
1997.05.16,63000.0,63500.0,64000.0,62800.0
1997.05.17,62800.0,63100.0,63500.0,62000.0
1997.05.19,63300.0,63100.0,63500.0,61800.0
1997.05.20,65000.0,64000.0,65000.0,63300.0
1997.05.21,63500.0,65000.0,65000.0,63200.0
1997.05.22,62500.0,63700.0,63700.0,61000.0
1997.05.23,61900.0,62500.0,62500.0,61500.0
1997.05.24,61600.0,62000.0,62500.0,61200.0
1997.05.26,61100.0,61900.0,62000.0,61100.0
1997.05.27,61500.0,61100.0,61600.0,60900.0
1997.05.28,64500.0,62000.0,64500.0,62000.0
1997.05.29,67300.0,65000.0,68900.0,64500.0
1997.05.30,67000.0,67000.0,68500.0,67000.0
1997.05.31,67000.0,67000.0,67000.0,66100.0
1997.06.02,66600.0,68000.0,68400.0,66000.0
1997.06.03,65800.0,66600.0,66900.0,65700.0
1997.06.04,67000.0,65000.0,67000.0,65000.0
1997.06.05,66500.0,66800.0,67500.0,66100.0
1997.06.07,67000.0,67000.0,68000.0,66600.0
1997.06.09,67000.0,67000.0,67100.0,66500.0
1997.06.10,66100.0,67000.0,67700.0,66100.0
1997.06.11,65600.0,66100.0,66400.0,65200.0
1997.06.12,65000.0,65200.0,66500.0,64900.0
1997.06.13,68900.0,66000.0,69500.0,66000.0
1997.06.14,69900.0,69400.0,69900.0,68000.0
1997.06.16,69000.0,69900.0,70500.0,68700.0
1997.06.17,73000.0,69000.0,74400.0,68000.0
1997.06.18,72500.0,74000.0,75000.0,71600.0
1997.06.19,71000.0,73000.0,73000.0,70700.0
1997.06.20,70000.0,72000.0,72000.0,69500.0
1997.06.21,68400.0,70000.0,70300.0,68100.0
1997.06.23,68500.0,68300.0,69000.0,67700.0
1997.06.24,69400.0,69000.0,69800.0,68000.0
1997.06.25,69500.0,69500.0,69900.0,68500.0
1997.06.26,70000.0,68600.0,70900.0,68500.0
1997.06.27,68500.0,70300.0,70800.0,64500.0
1997.06.28,70000.0,68700.0,70000.0,68500.0
1997.06.30,70500.0,70500.0,72200.0,70200.0
1997.07.01,71000.0,70500.0,72000.0,70500.0
1997.07.02,72500.0,71500.0,73500.0,71500.0
1997.07.03,72200.0,72500.0,73000.0,71800.0
1997.07.04,72500.0,72500.0,73000.0,72000.0
1997.07.05,72000.0,72000.0,72800.0,72000.0
1997.07.07,70500.0,72000.0,72000.0,70500.0
1997.07.08,69000.0,70500.0,70500.0,68100.0
1997.07.09,69400.0,69300.0,69800.0,68100.0
1997.07.10,69000.0,69500.0,69600.0,68300.0
1997.07.11,68000.0,68700.0,69000.0,67700.0
1997.07.12,67600.0,67500.0,68000.0,67300.0
1997.07.14,67600.0,67200.0,68100.0,66600.0
1997.07.15,66700.0,67000.0,67600.0,66500.0
1997.07.16,66400.0,66000.0,67300.0,66000.0
1997.07.18,68100.0,67000.0,68400.0,66400.0
1997.07.19,68500.0,68000.0,68500.0,67000.0
1997.07.21,68800.0,68400.0,70000.0,67800.0
1997.07.22,69000.0,68500.0,69500.0,67800.0
1997.07.23,68500.0,69000.0,70000.0,68500.0
1997.07.24,69000.0,68000.0,69000.0,68000.0
1997.07.25,67500.0,69000.0,69700.0,67500.0
1997.07.26,67500.0,67500.0,68000.0,67500.0
1997.07.28,67300.0,67500.0,68000.0,67100.0
1997.07.29,66800.0,67000.0,67300.0,66600.0
1997.07.30,65500.0,66800.0,67000.0,65000.0
1997.07.31,64900.0,65000.0,65200.0,64300.0
1997.08.01,65500.0,65200.0,66000.0,65000.0
1997.08.02,65500.0,66000.0,66000.0,65000.0
1997.08.04,66000.0,65500.0,66300.0,65500.0
1997.08.05,69000.0,66500.0,69000.0,66200.0
1997.08.06,69300.0,69000.0,69900.0,68500.0
1997.08.07,69500.0,69000.0,69900.0,68800.0
1997.08.08,69500.0,69500.0,69700.0,69000.0
1997.08.09,72000.0,69500.0,72000.0,69400.0
1997.08.11,71900.0,72000.0,72500.0,71500.0
1997.08.12,72500.0,72000.0,73100.0,71700.0
1997.08.13,74700.0,72700.0,75500.0,72700.0
1997.08.14,73500.0,74000.0,74500.0,72500.0
1997.08.16,71600.0,72500.0,72500.0,71000.0
1997.08.18,71100.0,71600.0,72500.0,71000.0
1997.08.19,71000.0,71400.0,71400.0,70000.0
1997.08.20,72800.0,71000.0,74400.0,70500.0
1997.08.21,72000.0,72400.0,73500.0,72000.0
1997.08.22,72500.0,72000.0,72800.0,71200.0
1997.08.23,73100.0,73500.0,73500.0,72600.0
1997.08.25,72800.0,73300.0,73500.0,72000.0
1997.08.26,72500.0,72200.0,72700.0,71900.0
1997.08.27,71800.0,72000.0,72500.0,71800.0
1997.08.28,71300.0,71800.0,71900.0,71000.0
1997.08.29,70800.0,70800.0,72500.0,70300.0
1997.08.30,70500.0,70500.0,70500.0,69200.0
1997.09.01,70000.0,70400.0,71000.0,69200.0
1997.09.02,71000.0,69300.0,71000.0,68700.0
1997.09.03,69200.0,71000.0,71000.0,69200.0
1997.09.04,68300.0,69800.0,69800.0,68100.0
1997.09.05,69600.0,68300.0,70000.0,68100.0
1997.09.06,69600.0,69600.0,70000.0,69300.0
1997.09.08,69100.0,70000.0,70000.0,68600.0
1997.09.09,68200.0,68600.0,69000.0,67900.0
1997.09.10,68400.0,68200.0,68900.0,68100.0
1997.09.11,70900.0,68500.0,70900.0,68200.0
1997.09.12,71000.0,70000.0,72500.0,69800.0
1997.09.13,71000.0,71300.0,71500.0,70100.0
1997.09.18,71300.0,71000.0,71800.0,70500.0
1997.09.19,70000.0,71400.0,71400.0,69500.0
1997.09.20,69000.0,69900.0,69900.0,68000.0
1997.09.22,67800.0,68700.0,69500.0,67700.0
1997.09.23,66700.0,67700.0,68000.0,66700.0
1997.09.24,66800.0,66400.0,67900.0,65200.0
1997.09.25,66000.0,66800.0,66800.0,65500.0
1997.09.26,65700.0,65500.0,66000.0,65000.0
1997.09.27,64800.0,65500.0,65500.0,64500.0
1997.09.29,65000.0,64000.0,65600.0,64000.0
1997.09.30,66500.0,65000.0,66900.0,65000.0
1997.10.01,65600.0,66400.0,66500.0,65600.0
1997.10.02,65400.0,65500.0,66500.0,65000.0
1997.10.04,67000.0,65400.0,67000.0,64900.0
1997.10.06,66300.0,67000.0,68000.0,66000.0
1997.10.07,64300.0,66200.0,66200.0,64100.0
1997.10.08,60200.0,64300.0,64300.0,60200.0
1997.10.09,58800.0,59700.0,61400.0,57000.0
1997.10.10,59700.0,59100.0,59800.0,58100.0
1997.10.11,60300.0,59900.0,60500.0,59800.0
1997.10.13,59500.0,60000.0,60900.0,59500.0
1997.10.14,61100.0,61500.0,62900.0,59800.0
1997.10.15,60500.0,61900.0,61900.0,60200.0
1997.10.16,56200.0,60000.0,60000.0,55700.0
1997.10.17,57200.0,56200.0,57500.0,54000.0
1997.10.18,57500.0,57500.0,58000.0,56500.0
1997.10.20,56000.0,56700.0,57400.0,55000.0
1997.10.21,55800.0,55000.0,57500.0,54200.0
1997.10.22,60200.0,56700.0,60200.0,56000.0
1997.10.23,61500.0,60200.0,61500.0,58600.0
1997.10.24,56600.0,56700.0,58700.0,56600.0
1997.10.25,52100.0,56500.0,56500.0,52100.0
1997.10.27,48000.0,51100.0,52500.0,48000.0
1997.10.28,44200.0,45100.0,45500.0,44200.0
1997.10.29,43300.0,44500.0,47500.0,41000.0
1997.10.30,40000.0,42000.0,43300.0,40000.0
1997.10.31,37900.0,40000.0,40000.0,36800.0
1997.11.01,40900.0,38000.0,40900.0,37900.0
1997.11.03,44100.0,43800.0,44100.0,41200.0
1997.11.04,47600.0,44500.0,47600.0,44500.0
1997.11.05,51400.0,51400.0,51400.0,50100.0
1997.11.06,50300.0,48300.0,51300.0,48300.0
1997.11.07,46300.0,50000.0,50300.0,46300.0
1997.11.08,45300.0,42600.0,45300.0,42600.0
1997.11.10,48700.0,45300.0,48800.0,45300.0
1997.11.11,46800.0,48000.0,49700.0,46100.0
1997.11.12,45000.0,46500.0,46500.0,44300.0
1997.11.13,44700.0,46000.0,46800.0,44700.0
1997.11.14,43400.0,44700.0,44700.0,42500.0
1997.11.15,44500.0,44500.0,44700.0,44000.0
1997.11.17,42200.0,44500.0,45400.0,42000.0
1997.11.18,42300.0,41000.0,42900.0,40100.0
1997.11.19,43000.0,42300.0,43300.0,41000.0
1997.11.20,41300.0,43400.0,43500.0,39800.0
1997.11.21,44600.0,44600.0,44600.0,42500.0
1997.11.22,46000.0,47500.0,47600.0,45500.0
1997.11.24,42400.0,45800.0,45800.0,42400.0
1997.11.25,43000.0,41700.0,44500.0,40000.0
1997.11.26,43700.0,42500.0,44000.0,42100.0
1997.11.27,43000.0,43700.0,44500.0,42900.0
1997.11.28,41900.0,43000.0,43400.0,40500.0
1997.11.29,42300.0,41000.0,42600.0,40200.0
1997.12.01,41500.0,42000.0,43400.0,41300.0
1997.12.02,39700.0,40500.0,41400.0,38200.0
1997.12.03,41900.0,38500.0,42000.0,36600.0
1997.12.04,45200.0,43900.0,45200.0,43900.0
1997.12.05,48800.0,48800.0,48800.0,48800.0
1997.12.06,46000.0,46000.0,49900.0,44900.0
1997.12.08,42400.0,44000.0,45500.0,42400.0
1997.12.09,39100.0,39100.0,41200.0,39100.0
1997.12.10,42200.0,42200.0,42200.0,39100.0
1997.12.11,42500.0,42200.0,44200.0,40500.0
1997.12.12,40600.0,41800.0,41800.0,39100.0
1997.12.13,42700.0,37500.0,43600.0,37500.0
1997.12.15,46100.0,40100.0,46100.0,40100.0
1997.12.16,46000.0,48900.0,49500.0,44700.0
1997.12.17,45300.0,46000.0,46900.0,44600.0
1997.12.19,41700.0,42100.0,44500.0,41700.0
1997.12.20,42000.0,42000.0,43900.0,40100.0
1997.12.22,41400.0,42200.0,43400.0,41300.0
1997.12.23,38100.0,41400.0,41400.0,38100.0
1997.12.24,35100.0,37000.0,37400.0,35100.0
1997.12.26,37900.0,37900.0,37900.0,37900.0
1997.12.27,38400.0,37900.0,38500.0,36100.0
1998.01.03,40500.0,38100.0,40500.0,38100.0
1998.01.05,42800.0,41500.0,43700.0,40700.0
1998.01.06,43200.0,42800.0,43600.0,42500.0
1998.01.07,44000.0,43200.0,45200.0,43200.0
1998.01.08,46500.0,44100.0,47000.0,43300.0
1998.01.09,46200.0,45800.0,47000.0,45200.0
1998.01.10,49800.0,47000.0,49800.0,46500.0
1998.01.12,51900.0,53200.0,53200.0,50500.0
1998.01.13,51800.0,51900.0,52500.0,50700.0
1998.01.14,55900.0,54900.0,55900.0,52800.0
1998.01.15,60300.0,58900.0,60300.0,58000.0
1998.01.16,65100.0,65100.0,65100.0,61000.0
1998.01.17,66000.0,65100.0,67000.0,63000.0
1998.01.19,71200.0,70000.0,71200.0,68000.0
1998.01.20,76800.0,76800.0,76800.0,74300.0
1998.01.21,72700.0,76500.0,76500.0,70700.0
1998.01.22,66900.0,72000.0,73000.0,66900.0
1998.01.23,69500.0,68000.0,69600.0,66100.0
1998.01.24,75000.0,71000.0,75000.0,70000.0
1998.01.26,80500.0,75900.0,80900.0,75900.0
1998.01.30,86900.0,86900.0,86900.0,86000.0
1998.01.31,89000.0,93800.0,93800.0,86900.0
1998.02.02,82000.0,82400.0,85800.0,81900.0
1998.02.03,81100.0,86000.0,86100.0,79100.0
1998.02.04,80000.0,82000.0,83500.0,79500.0
1998.02.05,73600.0,78000.0,79700.0,73600.0
1998.02.06,79400.0,79400.0,79400.0,77500.0
1998.02.07,84300.0,79400.0,85500.0,78500.0
1998.02.09,87500.0,84000.0,87900.0,83100.0
1998.02.10,82000.0,87200.0,88900.0,81000.0
1998.02.11,81000.0,82000.0,82000.0,76900.0
1998.02.12,83000.0,80000.0,83900.0,78000.0
1998.02.13,82500.0,84700.0,84900.0,81000.0
1998.02.14,76400.0,81000.0,81400.0,75900.0
1998.02.16,77000.0,76900.0,78000.0,74500.0
1998.02.17,79000.0,77300.0,79900.0,76600.0
1998.02.18,82000.0,80000.0,83900.0,79500.0
1998.02.19,85500.0,82500.0,88000.0,82000.0
1998.02.20,89700.0,87000.0,91000.0,86800.0
1998.02.21,88900.0,86500.0,90000.0,86500.0
1998.02.23,88000.0,90100.0,92000.0,88000.0
1998.02.24,87000.0,89000.0,89000.0,85200.0
1998.02.25,83100.0,86000.0,88000.0,82100.0
1998.02.26,87500.0,86900.0,89700.0,84200.0
1998.02.27,94500.0,92000.0,94500.0,90000.0
1998.02.28,102000.0,100000.0,102000.0,99100.0
1998.03.02,101000.0,102000.0,105000.0,99000.0
1998.03.03,98000.0,101000.0,103500.0,95000.0
1998.03.04,95900.0,96500.0,98000.0,91500.0
1998.03.05,87400.0,90100.0,93000.0,86000.0
1998.03.06,86900.0,87000.0,90000.0,83100.0
1998.03.07,89000.0,87200.0,89500.0,87200.0
1998.03.09,84000.0,89000.0,89900.0,83500.0
1998.03.10,87500.0,83000.0,88000.0,81000.0
1998.03.11,88500.0,85100.0,92800.0,85000.0
1998.03.12,88600.0,88500.0,91800.0,87500.0
1998.03.13,87000.0,88600.0,88600.0,83500.0
1998.03.14,85000.0,84000.0,87000.0,84000.0
1998.03.16,85000.0,85000.0,86900.0,84900.0
1998.03.17,81800.0,84000.0,84500.0,81000.0
1998.03.18,82500.0,81000.0,87000.0,80100.0
1998.03.19,82600.0,82500.0,84400.0,82000.0
1998.03.20,82000.0,82000.0,83300.0,81800.0
1998.03.21,79500.0,81300.0,81300.0,79300.0
1998.03.23,76900.0,80000.0,80000.0,76500.0
1998.03.24,76000.0,76900.0,76900.0,75800.0
1998.03.25,77000.0,76000.0,77000.0,75500.0
1998.03.26,75300.0,76500.0,76500.0,73900.0
1998.03.27,78500.0,75300.0,79800.0,72900.0
1998.03.28,76000.0,78000.0,78900.0,76000.0
1998.03.30,74900.0,75800.0,75800.0,74500.0
1998.03.31,73000.0,75000.0,76000.0,73000.0
1998.04.01,69200.0,72800.0,72800.0,69000.0
1998.04.02,63100.0,68500.0,68500.0,63100.0
